cve,blocked,name,severity,cvss-score,cwe-id,tags
CVE-2010-0972,Blocked,Joomla! Component com_gcalendar Suite 2.1.5 - Local File Inclusion,high,None,None,"edb,cve,cve2010,joomla,lfi"
CVE-2019-14322,Blocked,Pallets Werkzeug <0.15.5 - Local File Inclusion,high,7.5,CWE-22,"cve2019,lfi,odoo,packetstorm,cve"
CVE-2021-32682,Not Blocked,elFinder 2.1.58 - Remote Code Execution,critical,9.8,"CWE-22,CWE-78,CWE-918","cve,cve2021,elfinder,misconfig,rce,oss"
CVE-2021-20090,Blocked,Buffalo WSR-2533DHPL2 - Path Traversal,critical,9.8,CWE-22,"cve,cve2021,lfi,buffalo,firmware,iot,kev,tenable"
CVE-2015-1503,Blocked,IceWarp Mail Server <11.1.1 - Directory Traversal,high,7.5,CWE-200,"lfi,mail,packetstorm,cve,cve2015,icewarp"
CVE-2020-29227,Blocked,Car Rental Management System 1.0 - Local File Inclusion,critical,9.8,None,"cve,cve2020,lfi"
CVE-2019-7254,Blocked,eMerge E3 1.00-06 - Local File Inclusion,high,7.5,CWE-22,"emerge,lfi,edb,packetstorm,cve,cve2019"
CVE-2021-41293,Blocked,ECOA Building Automation System - Arbitrary File Retrieval,high,7.5,CWE-22,"cve,cve2021,ecoa,lfi,disclosure"
CVE-2008-2650,Blocked,CMSimple 3.1 - Local File Inclusion,high,8.6,CWE-22,"cve,cve2008,lfi,cmsimple"
CVE-2015-3648,Blocked,ResourceSpace - Local File inclusion,high,None,None,"lfi,resourcespace,packetstorm,cve,cve2015"
CVE-2010-1313,Blocked,Joomla! Component Saber Cart 1.0.0.12 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2010-1469,Blocked,Joomla! Component JProject Manager 1.0 - Local File Inclusion,high,None,None,"lfi,edb,packetstorm,cve,cve2010,joomla"
CVE-2018-16836,Blocked,Rubedo CMS <=3.4.0 - Directory Traversal,critical,9.8,CWE-22,"cve,cve2018,rubedo,lfi,edb"
CVE-2017-15647,Blocked,FiberHome Routers - Local File Inclusion,high,7.5,CWE-22,"lfi,router,edb,cve,cve2017"
