cve,blocked,name,severity,cvss-score,cwe-id,tags
CVE-2019-2578,Blocked,Oracle Fusion Middleware WebCenter Sites 12.2.1.3.0  - Broken Access Control,high,8.6,None,"cve,cve2019,oracle,wcs,auth-bypass"
CVE-2022-35405,Blocked,Zoho ManageEngine - Remote Code Execution,critical,9.8,None,"cve,cve2022,rce,zoho,passwordmanager,deserialization,unauth,msf,kev"
CVE-2010-1494,Blocked,Joomla! Component AWDwall 1.5.4 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2020-14883,Blocked,Oracle Fusion Middleware WebLogic Server Administration Console - Remote Code Execution,high,7.2,None,"oracle,rce,weblogic,kev,packetstorm,cve,cve2020"
CVE-2018-15535,Blocked,Responsive FileManager <9.13.4 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2018,lfi,edb,seclists"
CVE-2019-3402,Blocked,Jira < 8.1.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,atlassian,jira,xss"
CVE-2020-12478,Not Blocked,TeamPass 2.1.27.36 - Unauthenticated Access,high,7.5,CWE-306,"cve,cve2020,teampass,exposure,unauth"
CVE-2016-7834,Not Blocked,Sony IPELA Engine IP Camera - Hardcoded Account,high,8.8,CWE-200,"sony,backdoor,unauth,telnet,iot,camera"
CVE-2021-41569,Blocked,SAS/Internet 9.4 1520 - Local File Inclusion,high,7.5,CWE-829,"cve,cve2021,sas,lfi"
CVE-2021-41282,Not Blocked,pfSense - Arbitrary File Write,high,8.8,CWE-94,"cve,cve2021,pfsense,rce,authenticated"
CVE-2010-1535,Blocked,Joomla! Component TRAVELbook 1.0.1 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2022-21705,Not Blocked,October CMS -  Remote Code Execution,high,7.2,CWE-74,"cve,cve2022,authenticated,rce,cms,octobercms,injection"
CVE-2022-38794,Not Blocked,Zaver - Local File Inclusion,high,7.5,CWE-22,"cve,cve2022,lfi,zaver"
CVE-2016-10924,Blocked,Wordpress Zedna eBook download <1.2 - Local File Inclusion,high,7.5,CWE-22,"cve,wordpress,edb,cve2016,wp-plugin,lfi,ebook,wp,wpscan"
CVE-2019-10758,Blocked,mongo-express Remote Code Execution,critical,9.9,None,"vulhub,cve,cve2019,mongo,mongo-express,kev"
CVE-2022-28365,Not Blocked,Reprise License Manager 14.2 - Information Disclosure,medium,5.3,CWE-668,"rlm,packetstorm,cve,cve2022,exposure"
CVE-2017-11165,Blocked,DataTaker DT80 dEX 1.50.012 - Sensitive Configurations Exposure,critical,9.8,CWE-200,"lfr,edb,cve,cve2017,datataker,config,packetstorm,exposure"
CVE-2020-25078,Not Blocked,D-Link DCS-2530L/DCS-2670L  - Administrator Password Disclosure,high,7.5,None,"cve,cve2020,dlink"
CVE-2021-41381,Not Blocked,Payara Micro Community 5.2021.6 Directory Traversal,high,7.5,CWE-22,"cve,cve2021,payara,lfi"
CVE-2022-29298,Blocked,SolarView Compact 6.00 - Local File Inclusion,high,7.5,CWE-22,"lfi,solarview,edb,cve,cve2022"
CVE-2021-24997,Not Blocked,Wordpress Guppy <=1.1 - User ID Disclosure,medium,6.5,CWE-862,"wordpress,guppy,api,cve2021,cve,wp-plugin,edb,wpscan"
CVE-2019-12461,Blocked,WebPort 1.19.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,xss"
CVE-2020-26248,Blocked,PrestaShop Product Comments <4.2.0 - SQL Injection,high,8.2,CWE-89,"cve,cve2020,sqli,prestshop,packetstorm"
CVE-2017-1000028,Blocked,Oracle GlassFish Server Open Source Edition 4.1 - Local File Inclusion,high,7.5,CWE-22,"oracle,glassfish,lfi,edb,cve,cve2017"
CVE-2022-32025,Blocked,Car Rental Management System 1.0 - SQL Injection,high,7.2,CWE-89,"cve,cve2022,carrental,cms,sqli,authenticated"
CVE-2021-20158,Blocked,Trendnet AC2600 TEW-827DRU 2.08B01 - Admin Password Change,critical,9.8,CWE-287,"disclosure,router,intrusive,tenable,cve,cve2021,trendnet"
CVE-2022-29272,Blocked,Nagios XI <5.8.5 - Open Redirect,medium,6.1,CWE-601,"cve,cve2022,redirect,nagios,nagiosxi"
CVE-2019-5418,Blocked,Rails File Content Disclosure,high,7.5,None,"cve,cve2019,rails,lfi,disclosure,edb"
CVE-2021-40539,Partial block (25.0%),Zoho ManageEngine ADSelfService Plus v6113 - Unauthenticated Remote Command Execution,critical,9.8,CWE-287,"cve,cve2021,rce,ad,intrusive,manageengine,kev"
CVE-2016-10033,Not Blocked,WordPress PHPMailer < 5.2.18 - Remote Code Execution,critical,9.8,CWE-77,"cve,cve2016,rce,edb,wordpress"
CVE-2020-7961,Blocked,Liferay Portal Unauthenticated < 7.2.1 CE GA2 - Remote Code Execution,critical,9.8,CWE-502,"cve,cve2020,rce,liferay,kev"
CVE-2020-25213,Blocked,WordPress File Manager Plugin - Remote Code Execution,critical,9.8,CWE-434,"cve,cve2020,wordpress,rce,kev,fileupload,intrusive"
CVE-2021-28854,Not Blocked,VICIdial Sensitive Information Disclosure,high,None,None,"cve,cve2021"
CVE-2019-15858,Not Blocked,WordPress Woody Ad Snippets <2.2.5 - Cross-Site Scripting/Remote Code Execution,high,8.8,CWE-306,"cve,cve2019,wordpress,wp-plugin,xss,wp"
CVE-2016-1000127,Blocked,WordPress AJAX Random Post <=2.00 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2018-17254,Blocked,Joomla! JCK Editor SQL Injection,critical,9.8,CWE-89,"cve,cve2018,packetstorm,edb,joomla,sqli"
CVE-2019-2616,Blocked,Oracle Business Intelligence/XML Publisher - XML External Entity Injection,high,7.2,None,"cve,cve2019,oracle,xxe,oast,kev,edb"
CVE-2017-12629,Not Blocked,Apache Solr <= 7.1 - XML Entity Injection,critical,9.8,CWE-611,"oast,xxe,vulhub,cve,cve2017,solr,apache"
CVE-2019-16097,Blocked,Harbor <=1.82.0 - Privilege Escalation,medium,6.5,CWE-862,"cve,cve2019,intrusive,harbor"
CVE-2010-1858,Blocked,Joomla! Component SMEStorage - Local File Inclusion,high,None,None,"cve2010,joomla,lfi,edb,packetstorm,cve"
CVE-2012-0981,Blocked,phpShowtime 2.0 - Directory Traversal,high,None,None,"phpshowtime,edb,cve,cve2012,lfi"
CVE-2021-3019,Not Blocked,ffay lanproxy Directory Traversal,high,7.5,CWE-22,"cve,cve2021,lanproxy,lfi"
CVE-2019-17506,Blocked,D-Link DIR-868L/817LW - Information Disclosure,critical,9.8,CWE-306,"cve,cve2019,dlink,router,disclosure"
CVE-2019-7275,Blocked,Optergy Proton/Enterprise Building Management System - Open Redirect,medium,6.1,CWE-601,"cve,cve2019,redirect,packetstorm"
CVE-2019-16662,Blocked,rConfig 3.9.2 - Remote Code Execution,critical,9.8,CWE-78,"cve,cve2019,rce,intrusive,rconfig"
CVE-2019-3929,Blocked,Barco/AWIND OEM Presentation Platform - Remote Command Injection,critical,9.8,CWE-78,"tenable,cve,cve2019,oast,injection,kev,edb,rce,packetstorm"
CVE-2014-4940,Blocked,WordPress Plugin Tera Charts - Directory Traversal,high,None,None,"cve,cve2014,wordpress,wp-plugin,lfi"
CVE-2020-23575,Not Blocked,Kyocera Printer d-COPIA253MF - Directory Traversal,high,7.5,CWE-22,"cve,cve2020,printer,iot,lfi,edb"
CVE-2017-17059,Blocked,WordPress amtyThumb Posts 8.1.3 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,wp-plugin,packetstorm,cve,cve2017,wordpress"
CVE-2021-36450,Blocked,Verint Workforce Optimization 15.2.8.10048 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss,verint"
CVE-2019-14974,Blocked,SugarCRM Enterprise 9.0.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2019,xss,sugarcrm,edb,cve"
CVE-2019-17444,Not Blocked,Jfrog Artifactory <6.17.0 - Default Admin Password,critical,9.8,CWE-521,"cve,cve2019,jfrog,default-login"
CVE-2022-32015,Blocked,Complete Online Job Search System 1.0 - SQL Injection,high,7.2,CWE-89,"cve,cve2022,sqli,jobsearch"
CVE-2021-33807,Blocked,Cartadis Gespage 8.2.1 - Directory Traversal,high,7.5,CWE-22,"cve,cve2021,lfi,gespage"
CVE-2021-36380,Blocked,Sunhillo SureLine <8.7.0.1.1 - Unauthenticated OS Command Injection,critical,9.8,CWE-78,"cve,cve2021,sureline,rce,oast"
CVE-2018-20824,Blocked,Atlassian Jira WallboardServlet <7.13.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2018,atlassian,jira,xss"
CVE-2022-35493,Blocked,eShop 3.0.4 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,eshop,xss"
CVE-2018-15138,Blocked,LG-Ericsson iPECS NMS 30M - Local File Inclusion,high,7.5,CWE-22,"cve,cve2018,ericsson,lfi,traversal,edb"
CVE-2022-2383,Blocked,WordPress Feed Them Social <3.0.1 - Cross-Site Scripting,medium,6.1,CWE-79,"wp,wordpress,wp-plugin,wpscan,cve,cve2022,xss"
CVE-2019-10068,Blocked,Kentico CMS Insecure Deserialization Remote Code Execution,critical,9.8,CWE-502,"cve2019,kentico,iis,packetstorm,cve,rce,deserialization,kev,msf"
CVE-2022-32018,Blocked,Complete Online Job Search System 1.0 - SQL Injection,high,7.2,CWE-89,"cve,cve2022,sqli"
CVE-2020-19360,Blocked,FHEM 6.0 - Local File Inclusion,high,7.5,None,"fhem,lfi,cve,cve2020"
CVE-2018-12613,Blocked,PhpMyAdmin <4.8.2 - Local File Inclusion,high,8.8,CWE-287,"vulhub,edb,cve,cve2018,phpmyadmin,lfi"
CVE-2017-10974,Blocked,Yaws 1.91 - Local File Inclusion,high,7.5,CWE-22,"edb,cve,cve2017,yaws,lfi"
CVE-2021-24245,Blocked,WordPress Stop Spammers <2021.9 - Cross-Site Scripting,medium,6.1,CWE-79,"wpscan,cve,cve2021,wordpress,xss,wp-plugin,packetstorm"
CVE-2021-38751,Not Blocked,ExponentCMS <= 2.6 - Host Header Injection,medium,4.3,CWE-116,"cve,cve2021,exponentcms"
CVE-2020-22209,Blocked,74cms - ajax_common.php SQL Injection,critical,9.8,CWE-89,"cve,cve2020,74cms,sqli"
CVE-2017-7921,Not Blocked,Hikvision - Authentication Bypass,critical,10,CWE-287,"cve,cve2017,auth-bypass,hikvision"
CVE-2016-4977,Blocked,Spring Security OAuth2 Remote Command Execution,high,8.8,CWE-19,"oauth2,oauth,rce,ssti,vulhub,cve,cve2016,spring"
CVE-2018-16671,Not Blocked,CirCarLife SCADA Device ID,medium,5.3,CWE-200,"iot,disclosure,edb,cve,cve2018,circarlife,scada"
CVE-2020-14413,Blocked,NeDi 1.9C - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,nedi,xss"
CVE-2012-1226,Blocked,Dolibarr ERP/CRM 3.2 Alpha - Multiple Directory Traversal Vulnerabilities,high,None,None,"cve,cve2012,lfi,dolibarr,traversal,edb"
CVE-2017-5521,Not Blocked,NETGEAR Routers - Authentication Bypass,high,8.1,CWE-200,"cve,cve2017,auth-bypass,netgear,router,kev"
CVE-2017-6090,Partial block (50.0%),PhpColl 2.5.1 Arbitrary File Upload,high,8.8,CWE-434,"cve2017,phpcollab,rce,fileupload,edb,cve,intrusive"
CVE-2021-41192,Not Blocked,Redash Setup Configuration - Default Secrets Disclosure,medium,6.5,CWE-1188,"hackerone,cve,cve2021,redash,auth-bypass"
CVE-2018-5715,Blocked,SugarCRM 3.5.1 - Cross-Site Scripting,medium,6.1,CWE-79,"sugarcrm,xss,edb,cve,cve2018"
CVE-2020-35489,Not Blocked,WordPress Contact Form 7 - Unrestricted File Upload,critical,10,CWE-434,"cve,cve2020,wordpress,wp-plugin,rce,fileupload,intrusive"
CVE-2019-19368,Blocked,Rumpus FTP Web File Manager 8.2.9.1 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,ftp,packetstorm,cve,cve2019"
CVE-2015-5461,Blocked,WordPress StageShow <5.0.9 - Open Redirect,medium,None,None,"wpscan,seclists,redirect,cve,cve2015,wordpress,wp-plugin"
CVE-2016-1000153,Blocked,WordPress Tidio Gallery <=1.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2022-24900,Blocked,Piano LED Visualizer 1.3 - Local File Inclusion,high,8.6,CWE-610,"cve,cve2022,lfi,piano,iot,oss"
CVE-2020-7943,Not Blocked,Puppet Server/PuppetDB - Sensitive Information Disclosure,high,7.5,CWE-276,"cve,cve2020,puppet,exposure,puppetdb"
CVE-2018-1000861,Blocked,Jenkins - Remote Command Injection,critical,9.8,CWE-502,"kev,vulhub,cve,cve2018,rce,jenkins"
CVE-2021-39211,Not Blocked,GLPI Telemetry Disclosure,medium,5.3,"CWE-668,CWE-200","cve,cve2021,glpi,exposure"
CVE-2021-25085,Blocked,WOOF WordPress plugin - Cross-Site Scripting,medium,6.1,None,"cve,cve2021,wordpress,wp-plugin,wp,xss,wpscan"
CVE-2021-42013,Not Blocked,Apache 2.4.49/2.4.50 - Path Traversal and Remote Code Execution,critical,9.8,CWE-22,"cve,cve2021,lfi,apache,rce,misconfig,traversal,kev"
CVE-2022-27849,Not Blocked,WordPress Simple Ajax Chat <20220116 - Sensitive Information Disclosure vulnerability,high,7.5,CWE-200,"wp,wordpress,wp-plugin,cve,cve2022,disclosure"
CVE-2021-1497,Blocked,Cisco HyperFlex HX Data Platform - Remote Command Execution,critical,9.8,CWE-78,"cisco,rce,oast,kev,packetstorm,cve,cve2021"
CVE-2019-19824,Blocked,TOTOLINK Realtek SD Routers - Remote Command Injection,high,8.8,CWE-78,"cve,cve2019,totolink,rce,router"
CVE-2020-8497,Not Blocked,Artica Pandora FMS - Arbitrary File Read,medium,5.3,CWE-306,"cve,cve2020,fms,artica"
CVE-2015-1427,Blocked,ElasticSearch - Remote Code Execution,critical,None,None,"cve,cve2015,elastic,rce,elasticsearch,kev"
CVE-2021-21087,Not Blocked,Adobe ColdFusion - Remote Code Execution,medium,5.4,CWE-79,"rce,adobe,misc,coldfusion"
CVE-2017-3506,Blocked,Oracle Fusion Middleware Weblogic Server - Remote OS Command Execution,high,7.4,None,"rce,oast,hackerone,cve,cve2017,weblogic,oracle"
CVE-2020-15050,Not Blocked,Suprema BioStar <2.8.2 - Local File Inclusion,high,7.5,CWE-22,"suprema,biostar2,packetstorm,cve,cve2020,lfi"
CVE-2022-2486,Blocked,Wavlink WN535K2/WN535K3 - OS Command Injection,critical,9.8,CWE-78,"cve,cve2022,iot,wavlink,router,rce,oast"
CVE-2020-24579,Blocked,D-Link DSL 2888a - Authentication Bypass/Remote Command Execution,high,8.8,CWE-287,"cve,cve2020,dlink,rce"
CVE-2021-45043,Blocked,HD-Network Realtime Monitoring System 2.0 - Local File Inclusion,high,7.5,CWE-22,"camera,edb,cve,cve2021,hdnetwork,lfi,iot"
CVE-2021-29484,Not Blocked,Ghost CMS <=4.32 - Cross-Site Scripting,medium,6.8,"CWE-79,CWE-79","cve,cve2021,xss,ghost"
CVE-2016-1000154,Blocked,WordPress WHIZZ <=1.0.7 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2021-28151,Blocked,Hongdian H8922 3.0.5 - Remote Command Injection,high,8.8,CWE-78,"cve,cve2021,hongdian,rce,injection"
CVE-2021-31805,Not Blocked,Apache Struts2 S2-062 - Remote Code Execution,critical,9.8,CWE-917,"cve,cve2021,apache,rce,struts,struts2"
CVE-2019-9041,Blocked,ZZZCMS 1.6.1 - Remote Code Execution,high,7.2,CWE-917,"cve,cve2019,zzzcms,rce,edb"
CVE-2022-0220,Not Blocked,WordPress GDPR & CCPA <1.9.27 -  Cross-Site Scripting,medium,6.1,CWE-79,"wpscan,cve,cve2022,wordpress,wp-plugin,wp,xss,unauth"
CVE-2018-7490,Blocked,uWSGI PHP Plugin Local File Inclusion,high,7.5,CWE-22,"cve,cve2018,uwsgi,php,lfi,plugin,edb"
CVE-2017-11444,Blocked,Subrion CMS <4.1.5.10 - SQL Injection,critical,9.8,CWE-89,"cve,cve2017,sqli,subrion"
CVE-2022-29078,Blocked,Node.js Embedded JavaScript 3.1.6 - Template Injection,critical,9.8,CWE-1336,"cve,cve2022,ssti,rce,ejs,nodejs,oast"
CVE-2021-24340,Not Blocked,WordPress Statistics <13.0.8 - Blind SQL Injection,high,7.5,CWE-89,"cve,wp-plugin,unauth,wpscan,cve2021,wordpress,sqli,blind,edb"
CVE-2018-11227,Blocked,Monstra CMS V3.0.4 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2018,xss,mostra,mostracms,cms,edb"
CVE-2014-1203,Blocked,Eyou E-Mail <3.6 - Remote Code Execution,critical,9.8,CWE-77,"seclists,rce,eyou"
CVE-2020-10148,Partial block (50.0%),SolarWinds Orion API - Auth Bypass,critical,9.8,CWE-287,"cve,cve2020,solarwinds,rce,auth-bypass,kev"
CVE-2020-4463,Not Blocked,IBM Maximo Asset Management Information Disclosure - XML External Entity Injection,high,8.2,CWE-611,"cve,cve2020,ibm,xxe,disclosure"
CVE-2015-9414,Blocked,WordPress Symposium <=15.8.1 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,wpscan,cve,cve2015,wordpress,wp-plugin"
CVE-2021-40870,Partial block (50.0%),Aviatrix Controller 6.x before 6.5-1804.1922 Remote Command Execution,critical,9.8,CWE-434,"cve,cve2021,rce,aviatrix,kev,fileupload,intrusive"
CVE-2021-21985,Not Blocked,VMware vSphere Client (HTML5) - Remote Code Execution,critical,9.8,CWE-20,"cve,cve2021,rce,vsphere,vmware,kev"
CVE-2010-2034,Blocked,Joomla! Component Percha Image Attach 1.1 - Directory Traversal,high,None,None,"edb,packetstorm,cve,cve2010,joomla,lfi"
CVE-2010-1474,Blocked,Joomla! Component Sweetykeeper 1.5 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2010-1353,Blocked,Joomla! Component LoginBox - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2014-4536,Blocked,Infusionsoft Gravity Forms Add-on < 1.5.7 - Cross-Site Scripting,medium,6.1,CWE-79,"wpscan,cve,cve2014,wordpress,wp-plugin,xss,unauth"
CVE-2022-37153,Blocked,Artica Proxy 4.30.000000 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,xss,artica"
CVE-2010-2122,Blocked,Joomla! Component simpledownload <=0.9.5 - Arbitrary File Retrieval,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2020-27361,Not Blocked,Akkadian Provisioning Manager 4.50.02 - Sensitive Information Disclosure,high,7.5,CWE-668,"cve,cve2020,akkadian,listing,exposure"
CVE-2022-40359,Blocked,Kae's File Manager <=1.4.7 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,xss,kfm"
CVE-2014-5111,Blocked,Fonality trixbox - Directory Traversal,high,None,None,"packetstorm,cve,cve2014,lfi,trixbox,edb"
CVE-2022-32409,Blocked,Portal do Software Publico Brasileiro i3geo 7.0.5 - Local File Inclusion,critical,9.8,CWE-94,"cve,cve2022,i3geo,lfi"
CVE-2020-15129,Not Blocked,Traefik - Open Redirect,medium,4.7,CWE-601,"cve,cve2020,traefik,redirect"
CVE-2014-6271,Blocked,ShellShock - Remote Code Execution,critical,9.8,CWE-78,"cve,cve2014,rce,shellshock,kev"
CVE-2021-24274,Blocked,WordPress Supsystic Ultimate Maps <1.2.5 - Cross-Site Scripting,medium,6.1,CWE-79,"wpscan,packetstorm,wordpress,cve,cve2021,wp-plugin,maps"
CVE-2022-1952,Partial block (50.0%),eaSYNC < 1.1.16 - Unauthenticated Arbitrary File Upload,critical,9.8,CWE-434,"cve,cve2022,wpscan,wordpress,easync-booking,unauth,wp,file-upload,wp-plugin,intrusive"
CVE-2021-39312,Blocked,WordPress True Ranker <2.2.4 - Local File Inclusion,high,7.5,"CWE-22,CWE-22","unauth,lfr,wpscan,cve,cve2021,wp-plugin,lfi,wp,wordpress"
CVE-2020-8194,Blocked,Citrix ADC & NetScaler Gateway Reflected Code Injection,medium,6.5,CWE-94,"cve,cve2020,citrix"
CVE-2022-4050,Blocked,WordPress JoomSport <5.2.8 - SQL Injection,critical,9.8,CWE-89,"wpscan,cve,cve2022,wp-plugin,wp,joomsport-sports-league-results-management,wordpress,sqli,unauth"
CVE-2022-25369,Blocked,Dynamicweb 9.5.0 - 9.12.7 Unauthenticated Admin User Creation,critical,9.8,CWE-425,"cve,cve2022,dynamicweb,rce,unauth"
CVE-2021-24291,Blocked,WordPress Photo Gallery by 10Web <1.5.69 - Cross-Site Scripting,medium,6.1,CWE-79,"photo,wpscan,packetstorm,cve,cve2021,xss,wordpress,wp-plugin"
CVE-2020-5776,Partial block (33.33333333333333%),MAGMI - Cross-Site Request Forgery,high,8.8,CWE-352,"magmi,magento,tenable,cve,cve2020"
CVE-2021-1499,Not Blocked,Cisco HyperFlex HX Data Platform - Arbitrary File Upload,medium,5.3,CWE-306,"fileupload,intrusive,packetstorm,cve,cve2021,cisco"
CVE-2012-4940,Blocked,Axigen Mail Server Filename Directory Traversal,high,None,None,"edb,cve,cve2012,axigen,lfi,mail"
CVE-2018-8006,Blocked,Apache ActiveMQ <=5.15.5 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2018,apache,activemq,xss"
CVE-2021-32305,Blocked,Websvn <2.6.1 - Remote Code Execution,critical,9.8,CWE-78,"cve,cve2021,websvn,rce,oast,packetstorm"
CVE-2017-12544,Blocked,HPE System Management - Cross-Site Scripting,medium,5.4,CWE-79,"cve,cve2017,xss,hp"
CVE-2015-3224,Not Blocked,Ruby on Rails Web Console - Remote Code Execution,critical,None,None,"ruby,hackerone,cve,cve2015,rce,rails"
CVE-2019-11581,Not Blocked,Atlassian Jira Server-Side Template Injection,critical,9.8,CWE-74,"cve,cve2019,atlassian,jira,ssti,rce,kev,cisa"
CVE-2018-1207,Not Blocked,Dell iDRAC7/8 Devices - Remote Code Injection,critical,9.8,CWE-94,"cve,cve2018,dell,injection,rce"
CVE-2018-5316,Blocked,WordPress SagePay Server Gateway for WooCommerce <1.0.9 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2018,wordpress,xss,wp-plugin,woocommerce,packetstorm,cve"
CVE-2022-2487,Blocked,Wavlink WN535K2/WN535K3 - OS Command Injection,critical,9.8,CWE-78,"cve,cve2022,iot,wavlink,router,rce,oast"
CVE-2017-7615,Not Blocked,MantisBT <=2.30 - Arbitrary Password Reset/Admin Access,high,8.8,CWE-640,"cve,cve2017,mantisbt,unauth,edb"
CVE-2021-26084,Blocked,Confluence Server - Remote Code Execution,critical,9.8,CWE-74,"cve,cve2021,rce,confluence,injection,ognl,kev"
CVE-2022-29007,Partial block (50.0%),Dairy Farm Shop Management System 1.0 - SQL Injection,critical,9.8,CWE-89,"cve,cve2022,sqli,auth-bypass,edb"
CVE-2022-28290,Blocked,WordPress Country Selector <1.6.6 - Cross-Site Scripting,medium,6.1,CWE-79,"wordpress-country-selector,wpscan,cve,cve2022,wp,wordpress,wp-plugin,xss"
CVE-2015-2807,Blocked,Navis DocumentCloud <0.1.1 - Cross-Site Scripting,medium,None,None,"cve,cve2015,wordpress,wp-plugin,xss"
CVE-2020-14181,Not Blocked,User enumeration via insecure Jira endpoint,medium,5.3,CWE-200,"cve,cve2020,atlassian,jira,packetstorm"
CVE-2018-6910,Not Blocked,DedeCMS 5.7 - Path Disclosure,high,7.5,CWE-668,"cve,cve2018,dedecms"
CVE-2021-24176,Not Blocked,WordPress JH 404 Logger <=1.1 - Cross-Site Scripting,medium,5.4,CWE-79,"cve,cve2021,wordpress,wp-plugin,xss,wpscan"
CVE-2019-14251,Blocked,T24 Web Server - Local File Inclusion,high,7.5,CWE-22,"cve,cve2019,temenos,lfi,unauth"
CVE-2017-16877,Not Blocked,Nextjs <2.4.1 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2017,nextjs,lfi,traversal"
CVE-2010-4231,Not Blocked,Camtron CMNC-200 IP Camera - Directory Traversal,high,None,None,"cve,cve2010,iot,lfi,camera,edb"
CVE-2010-4239,Blocked,Tiki Wiki CMS Groupware 5.2 - Local File Inclusion,critical,9.8,CWE-20,"cve,cve2010,tikiwiki,lfi"
CVE-2021-24275,Blocked,Popup by Supsystic <1.10.5 - Cross-Site scripting,medium,6.1,CWE-79,"wpscan,packetstorm,wordpress,cve,cve2021,wp-plugin"
CVE-2021-37580,Not Blocked,Apache ShenYu Admin JWT - Authentication Bypass,critical,9.8,CWE-287,"cve,cve2021,apache,jwt,shenyu"
CVE-2021-39316,Blocked,WordPress DZS Zoomsounds <=6.50 - Local File Inclusion,high,7.5,CWE-22,"wordpress,wp-plugin,zoomsounds,wpscan,packetstorm,cve,wp,cve2021,lfi"
CVE-2021-34370,Blocked,Accela Civic Platform <=21.1 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,redirect,cve,cve2021,accela,edb"
CVE-2010-1870,Not Blocked,ListSERV Maestro <= 9.0-8 RCE,info,5,CWE-917,"packetstorm,edb,cve,cve2010,rce,listserv,ognl"
CVE-2017-14849,Not Blocked,Node.js <8.6.0 - Directory Traversal,high,7.5,CWE-22,"cve,cve2017,nodejs,lfi"
CVE-2022-1442,Not Blocked,WordPress Plugin Metform <= 2.1.3 - Unauthenticated Sensitive Information Disclosure,high,7.5,CWE-862,"wpscan,cve2022,wordpress,wp-plugin,disclosure,unauth,metform,cve,wp"
CVE-2018-7600,Blocked,Drupal - Remote Code Execution,critical,9.8,CWE-20,"cve,cve2018,drupal,rce,kev,cisa,vulhub"
CVE-2019-11013,Not Blocked,Nimble Streamer <=3.5.4-9 - Local File Inclusion,medium,6.5,CWE-22,"cve2019,lfi,nimble,edb,packetstorm,cve"
CVE-2022-23348,Not Blocked,BigAnt Server v5.6.06 - Improper Access control,medium,5.3,CWE-916,"cve,cve2022,bigant,unauth,exposure"
CVE-2021-39433,Blocked,BIQS IT Biqs-drive v1.83 Local File Inclusion,high,7.5,None,"lfi,biqsdrive,cve,cve2021"
CVE-2016-1000136,Blocked,WordPress heat-trackr 1.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2020-24391,Partial block (33.33333333333333%),Mongo-Express - Remote Code Execution,critical,9.8,None,"cve,cve2020,mongo,express,rce,intrusive"
CVE-2012-0996,Blocked,11in1 CMS 1.2.1 - Local File Inclusion (LFI),high,None,None,"cve,cve2012,lfi,edb"
CVE-2016-3978,Blocked,Fortinet FortiOS  - Open Redirect/Cross-Site Scripting,medium,6.1,CWE-79,"cve2016,redirect,fortinet,fortios,seclists,cve"
CVE-2011-1669,Blocked,WP Custom Pages 0.5.0.1 - Local File Inclusion (LFI),high,None,None,"edb,cve,cve2011,wordpress,wp-plugin,lfi"
CVE-2022-32195,Blocked,Open edX <2022-06-06 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,openedx,xss"
CVE-2012-4273,Blocked,2 Click Socialmedia Buttons < 0.34 - Cross-Site Scripting,medium,None,None,"cve,cve2012,wordpress,xss,wp-plugin,packetstorm"
CVE-2018-7422,Blocked,WordPress Site Editor <=1.1.1 - Local File Inclusion,high,7.5,"CWE-22,CWE-829","cve,cve2018,wordpress,wp-plugin,lfi,edb,seclists"
CVE-2022-36537,Not Blocked,"ZK Framework v9.6.1, 9.6.0.1, 9.5.1.3, 9.0.1.2 and 8.6.4.1 - Sensitive Information Disclosure",high,7.5,CWE-200,"cve,cve2022,zk-framework,exposure,unauth"
